source_url,brand,year,summary,sentiment,search_term,avg_comment_score,avg_post_score
https://www.superbowl-ads.com/hims-super-bowl-2025-lix-commercial-sick-of-the-system/,Hims,2025,"The Hims Super Bowl ad features a frustrated man lamenting the convoluted and costly healthcare system. He humorously lists off common issues like long wait times, confusing insurance, and expensive prescriptions. The commercial then introduces Hims' service, Lix, as a simpler, more direct solution for healthcare needs, highlighting its affordability and convenience. The ad aims to position Lix as a refreshing alternative to traditional healthcare.","Humorous, relatable",Hims Super Bowl 2025 ad,561.3695652173913,3173.586956521739
https://www.superbowl-ads.com/hims-super-bowl-2025-lix-commercial-sick-of-the-system/,Hims,2025,"The Hims commercial satirizes the complex and frustrating healthcare system for men's health. It highlights the difficulties and time wasted navigating traditional channels for conditions like ED. The ad then promotes Hims as a simple, direct, and accessible solution to these problems, offering discreet and convenient access to treatment.","Humorous, relatable",Hims Super Bowl 2025 ad,561.3695652173913,3173.586956521739
https://www.superbowl-ads.com/haagen-dazs-super-bowl-lix-2025-ad-not-so-fast-not-so-furious/,Häagen-Dazs,2025,"A spoof of the ""Fast and Furious"" franchise. A woman speeds down the highway in a muscle car when she's pulled over by a cop, not for speeding, but for eating Häagen-Dazs too fast. He argues that savoring the ice cream is essential and shows her how to properly enjoy it. The commercial ends with them both slowly eating Häagen-Dazs together, emphasizing the importance of appreciating the taste.","Humorous, playful",Häagen-Dazs Super Bowl 2025 ad,2109.05,13419.5
https://www.superbowl-ads.com/haagen-dazs-super-bowl-lix-2025-ad-not-so-fast-not-so-furious/,Häagen-Dazs,2025,"Vin Diesel prepares for a climactic race, shifting gears with dramatic intensity. He reaches for a Häagen-Dazs ice cream, but is thwarted by a mysterious hand who grabs it first. Ludacris appears, declaring, ""Not so fast, not so furious."" It seems even fast and furious characters can’t always beat each other to the prize of Häagen-Dazs.","Humorous, Unexpected",Häagen-Dazs Super Bowl 2025 ad,2109.05,13419.5
https://www.superbowl-ads.com/pfizer-super-bowl-lix-2025-ad-knock-out/,Pfizer,2025,"The commercial features a montage of boxing scenes, highlighting moments of struggle, resilience, and ultimate victory. It parallels the rigorous process of drug development and the fight against disease. The ad emphasizes Pfizer's commitment to breakthroughs, portraying medicine as a knockout punch against illness, aiming to inspire hope and confidence in their mission.","Inspiring, Powerful, Hopeful",Pfizer Super Bowl 2025 ad,2889.671875,15675.84375
https://www.superbowl-ads.com/pfizer-super-bowl-lix-2025-ad-knock-out/,Pfizer,2025,"This commercial humorously highlights the unexpected challenges of aging by showing people in various situations getting ""knocked out"" by everyday occurrences like sudden movements or loud noises. It emphasizes the importance of proactive health management and suggests Pfizer can help viewers stay strong and healthy. The commercial ends with a reassuring message about Pfizer's commitment to health innovation, ensuring viewers can continue enjoying life's moments without unexpected setbacks.","Humorous, Reassuring",Pfizer Super Bowl 2025 ad,2889.671875,15675.84375
https://www.superbowl-ads.com/fanduel-super-bowl-lix-2025-ad-the-kick-of-destiny-3-elis-victory-parade/,FanDuel,2025,"Eli Manning relives a Super Bowl victory parade, seemingly an ordinary day. The commercial then announces the ""Kick of Destiny 3"" where Gronk will attempt a field goal during the Super Bowl LIX. The commercial emphasizes the high stakes of the live event and the chance for viewers to win big if they predict the outcome correctly.","Humorous, Anticipatory",FanDuel Super Bowl 2025 ad,437.76,3110.2
https://www.superbowl-ads.com/fanduel-super-bowl-lix-2025-ad-the-kick-of-destiny-3-elis-victory-parade/,FanDuel,2025,"Eli Manning prepares to attempt a live field goal during Super Bowl LIX. The commercial revisits his ""Kick of Destiny"" campaigns, this time culminating in a grand victory parade regardless of the kick's outcome. The anticipation and spectacle surround the event, emphasizing the excitement and engagement FanDuel aims to create for its users.","Humorous, Anticipatory",FanDuel Super Bowl 2025 ad,437.76,3110.2
https://www.superbowl-ads.com/dunkin-2023-super-bowl-ad-drive-thru-with-ben-affleck/,Dunkin',2023,"Ben Affleck works the Dunkin' drive-thru, surprisingly and hilariously serving customers. He's shown taking orders and handing out coffee, much to the customers' shock. His wife, Jennifer Lopez, appears at the end to tell him he's embarrassing himself and to ""get out of the car.""","Humorous, Surprising",Dunkin' Super Bowl 2023 ad,358.35714285714283,18484.04761904762
https://www.superbowl-ads.com/dunkin-2023-super-bowl-ad-drive-thru-with-ben-affleck/,Dunkin',2023,"Ben Affleck works the Dunkin' drive-thru, surprising and delighting customers. He serves orders and interacts humorously with patrons. His wife, Jennifer Lopez, pulls up and expresses her embarrassment at his new job, telling him to come inside.","Humorous, relatable",Dunkin' Super Bowl 2023 ad,358.35714285714283,18484.04761904762
https://www.superbowl-ads.com/amazon-2023-super-bowl-ad-saving-sawyer/,Amazon,2023,"A dog named Sawyer causes chaos around the house. His family tries various methods to distract him, including training, toys, and activities, but nothing works. Finally, they decide to watch videos of other dogs on Amazon, which successfully captivates Sawyer's attention, providing a solution to his energy and destructive behavior.","Humorous, relatable",Amazon Super Bowl 2023 ad,62.369565217391305,409.19565217391306
https://www.superbowl-ads.com/amazon-2023-super-bowl-ad-saving-sawyer/,Amazon,2023,"The commercial portrays a family adopting an energetic dog named Sawyer who wreaks havoc on their home. The parents turn to Alexa for help, asking it to ""be more dog-like,"" resulting in Alexa mimicking dog sounds and behaviors. Eventually, the family finds Alexa's new ""dog-like"" features endearing, showcasing Alexa's versatility and ability to adapt to their needs.","Humorous, heartwarming",Amazon Super Bowl 2023 ad,62.369565217391305,409.19565217391306
https://www.superbowl-ads.com/2021-huggies-welcome-to-the-world-baby/,Huggies,2021,"Huggies' Super Bowl commercial celebrates the arrival of newborns and the brand's role in their lives. It features real parents experiencing the raw, unfiltered moments of welcoming their babies into the world, from first cries to messy diapers. The commercial highlights the ""Huggies Mom Inspired"" product and emphasizes the brand's commitment to babies' comfort and care.","Heartwarming, authentic",Huggies Super Bowl 2021 ad,829.53,12788.5
https://www.superbowl-ads.com/2021-huggies-welcome-to-the-world-baby/,Huggies,2021,"This Huggies Super Bowl ad focuses on the raw and real moments of babies being born. It features actual parents experiencing labor and welcoming their newborns into the world. The commercial aims to highlight Huggies' commitment to supporting parents through this journey, showing the first touch and connection between baby and caregiver.","Emotional, heartwarming",Huggies Super Bowl 2021 ad,829.53,12788.5
https://www.superbowl-ads.com/2021-fiverr-opportunity-knocks/,Fiverr,2021,"Opportunity knocks in the form of a literal door, presenting a struggling business owner with solutions to his everyday problems. He hires Fiverr freelancers to create a jingle, design a logo, and build a website. The commercial showcases how quickly and easily entrepreneurs can connect with skilled freelancers to grow their business.","Humorous, empowering",Fiverr Super Bowl 2021 ad,804.25,13186.375
https://www.superbowl-ads.com/2021-fiverr-opportunity-knocks/,Fiverr,2021,"This Fiverr Super Bowl commercial highlights the evolving nature of work and the entrepreneurial spirit. It follows a CEO, ""Opportunity,"" as he leaves his conventional job to pursue his dreams by using Fiverr's platform to connect with freelancers and build a dog grooming business called ""Four on the Floor."" The ad celebrates the freedom and flexibility offered by the gig economy.","Empowering, Humorous",Fiverr Super Bowl 2021 ad,804.25,13186.375
https://www.superbowl-ads.com/2021-mtn-dew-major-melon-bottle-count-w-john-cena/,MTN Dew,2021,"John Cena appears in a bright pink MTN Dew Major Melon commercial, promising $1 million to the first person to accurately count the number of bottles featured. He engages in bizarre activities like wrestling a giant melon and riding a motorcycle through a field of watermelons. The commercial ends with viewers encouraged to tweet their guesses.","Absurd, Humorous",MTN Dew Super Bowl 2021 ad,796.46,8037.4
https://www.superbowl-ads.com/2021-mtn-dew-major-melon-bottle-count-w-john-cena/,MTN DEW,2021,"John Cena promises to reveal the amount of Major Melon MTN DEW bottles it would take to pay for the entire Super Bowl ad. He then jumps through a series of absurd scenarios, wrestling with a grandma, skydiving, and directing a marching band, all while enjoying the drink. In the end, he doesn't reveal the bottle count, but a lucky viewer gets a chance to win a million dollars if they guess correctly.","Humorous, Absurd",MTN DEW Super Bowl 2021 ad,796.38,8036.8
https://www.superbowl-ads.com/36867-2/,Doritos,2024,"Jenna Ortega is unimpressed with traditional methods to avoid paparazzi. Danny Ramirez's grandma offers a solution: Doritos Dinamita. The spicy chips grant extraordinary abilities, like outrunning photographers and even flying. Ortega is quickly hooked, realizing the chips' unexpected power.","Humorous, absurd",Doritos Super Bowl 2024 ad,698.84,12167.0
https://www.superbowl-ads.com/36867-2/,Kia,2024,"A young figure skater, unaware her grandfather is watching from their kitchen, performs a moving routine to a contemporary score. The grandfather, initially stoic, is visibly moved by her performance. The scene shifts to show her performing at an actual competition, with her grandfather present and overcome with emotion. The commercial highlights the Kia's commitment to supporting dreams.","Heartwarming, emotional",Kia Super Bowl 2024 ad,550.05,16065.0
https://www.superbowl-ads.com/paramount-2024-super-bowl-ad-sir-patrick-stewart-does-a-hail-arnold/,Paramount+,2024,"Celebrities are stuck on Paramount Mountain, unable to reach the summit. Sir Patrick Stewart proposes throwing other characters, like Arnold from ""Hey Arnold!"", to reach the top. They start tossing characters, culminating in Creed throwing Arnold high into the air, finally reaching the peak.","Humorous, absurd",Paramount+ Super Bowl 2024 ad,139.5612244897959,414.46938775510205
https://www.superbowl-ads.com/paramount-2024-super-bowl-ad-sir-patrick-stewart-does-a-hail-arnold/,Paramount+,2024,"Several Paramount+ characters are stuck on a mountain again. Sir Patrick Stewart decides they need to launch Arnold (the football-headed character) to the summit for success. He channels Captain Picard, yelling ""Engage!"" before kicking Arnold. Cartman complains, and Drew Barrymore is excited. It ends with Arnold reaching the peak and planting the Paramount+ flag.","Humorous, Absurd",Paramount+ Super Bowl 2024 ad,139.5612244897959,414.46938775510205
https://www.superbowl-ads.com/dunkin-donuts-2024-super-bowl-ad-with-jennifer-lopez-ben-affleck/,Dunkin' Donuts,2024,"Ben Affleck crashes Jennifer Lopez's recording session, embarrassing her and seemingly trying to join her music career with a goofy performance. Charli D'Amelio and Fat Joe make cameos, further reacting to Ben's cringeworthy rendition. The commercial ends with Jennifer reluctantly offering to get Ben a ""Dunkin' album.""","Humorous, Self-deprecating",Dunkin' Donuts Super Bowl 2024 ad,724.31,5742.4
https://www.superbowl-ads.com/dunkin-donuts-2024-super-bowl-ad-with-jennifer-lopez-ben-affleck/,Dunkin' Donuts,2024,"Ben Affleck tries to break into the music industry, creating a hilariously bad track. Jennifer Lopez joins the studio session and is visibly unimpressed by her husband's music. Matt Damon then appears, criticizing Ben and offering a hug to JLo. Ben's persistent pursuit of his dreams leads to a humorous outcome, where he continues working at the Dunkin' drive-thru.","Humorous, playful",Dunkin' Donuts Super Bowl 2024 ad,724.31,5742.4
https://www.superbowl-ads.com/1973-noxzema-joe-namath/,Noxzema,1973,"In the commercial, football player Joe Namath is getting a shave from actress Farrah Fawcett. The voiceover implies that women find the shaving cream appealing and suggests men can use it to attract women. It plays on Namath's sex symbol status. The commercial ends with Fawcett asking Namath if he'll do the honors, and he playfully shaves her face.","Sexist, humorous",Noxzema Super Bowl 1973 ad,804.5125,13186.75
https://www.superbowl-ads.com/1973-noxzema-joe-namath/,Noxzema,1973,"In the commercial, football player Joe Namath appears shaving with Noxzema shaving cream. A woman, presumably actress Farrah Fawcett, is shown suggestively applying the cream to his face, whispering ""Take it off, take it all off."" The line is then repeated. It's implied that the shaving cream is so good, it's irresistible.","Risqué, humorous",Noxzema Super Bowl 1973 ad,804.5125,13186.75
https://www.superbowl-ads.com/starry-2024-super-bowl-ad-its-time-to-see-other-sodas-with-ice-spice/,Starry,2024,"The commercial features Ice Spice sitting courtside at a basketball game. Caleb, overwhelmed by her presence, is offered Starry by a mascot. Upon drinking it, he suddenly sees everyone, including his ex and her new date, as different sodas. Ice Spice encourages him to focus on sodas that truly vibe with him, suggesting he ditch the drama and enjoy Starry.","Humorous, trendy",Starry Super Bowl 2024 ad,257.2906976744186,7519.883720930233
https://www.superbowl-ads.com/starry-2024-super-bowl-ad-its-time-to-see-other-sodas-with-ice-spice/,Starry,2024,"The Starry commercial features Ice Spice breaking up with lemon-lime soda mascots Lem and Lime, who are portrayed as overly clingy and unable to accept the rejection. She's seen hanging out with Starry. It humorously highlights Starry as the cooler, more desirable lemon-lime soda alternative, implying Lem and Lime are outdated and unappealing.","Humorous, playful",Starry Super Bowl 2024 ad,257.2906976744186,7519.883720930233
https://www.superbowl-ads.com/2017-avocados-mexico-super-bowl-51-li-tv-commercial-secret-society/,Avocados From Mexico,2017,"A secret society of people from different walks of life meets to discuss how to keep information about avocados from leaking to the general public. They cover topics like avocado recipes, uses, and even their nutritional benefits. The humor comes from their over-the-top concern about the world discovering the truth about the avocado, implying its greatness should be kept a secret.","Humorous, absurd",Avocados From Mexico Super Bowl 2017 ad,843.6125,8711.5
https://www.superbowl-ads.com/2017-avocados-mexico-super-bowl-51-li-tv-commercial-secret-society/,Avocados From Mexico,2017,"A secret society of men from diverse backgrounds brainstorms ways to keep avocados a secret. They discuss ridiculous ideas like convincing people they're just green rocks or making them only available in Russia. Ultimately, they fail to contain the avocado's popularity as it becomes a global phenomenon enjoyed by everyone.","Humorous, absurd",Avocados From Mexico Super Bowl 2017 ad,843.6125,8711.5
https://www.youtube.com/@superbowladman/,Many different brands,Many different years,"The YouTube channel ""superbowladman"" compiles and posts Super Bowl commercials from various years. The videos showcase different ads, typically focusing on humor, celebrity cameos, product demonstrations, or emotional storytelling, reflecting the advertising trends and cultural moments of their respective years.","Nostalgic, Humorous",Many different brands Super Bowl Many different years ad,415.25,2880.4375
